Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Dt_Customer_year,Income,Age,Divorced,Married,Single,Together,Widow,2n Cycle,Basic,Graduation,Master,PhD,AUS,CA,GER,IND,ME,SA,SP,US
0,0,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,2013,20180.0,44,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,2013,55686.0,54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,2013,26887.0,61,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,1,0,2013,61996.0,43,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,2012,51537.0,68,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,2012,72025.0,58,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,2012,30538.0,49,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,2012,61618.0,29,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,2014,77343.0,55,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,0,2014,75433.0,31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,2014,82571.0,58,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,2014,60033.0,66,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,2014,39062.0,37,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,2014,30023.0,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,0,2014,30015.0,50,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,2014,33228.0,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,1,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,2013,22574.0,53,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,1,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,2013,22574.0,53,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,2013,55267.0,63,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,2013,66886.0,62,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,2013,72258.0,49,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,1,0,2013,82733.0,36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,33,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0,0,2013,45146.0,57,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,0,2013,51250.0,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,2013,32871.0,69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,2013,63855.0,42,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,1,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,1,0,2013,42564.0,52,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,2012,46344.0,48,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,2,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,2012,50437.0,57,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,1,0,2012,70971.0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,2012,37774.0,43,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,2014,4023.0,57,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,2014,33279.0,54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,2014,42693.0,42,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,2014,70545.0,68,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,1,245,19,125,37,67,14,1,4,2,10,2,0,0,0,0,0,0,0,2014,65486.0,63,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,2014,77882.0,39,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,2014,78468.0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,2014,77226.0,57,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,2014,90638.0,29,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,1,0,2014,90638.0,29,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,0,2013,70666.0,72,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0,2013,59052.0,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,2013,13084.0,68,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,2013,49160.0,71,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,2013,23272.0,67,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,2013,49476.0,57,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,2013,62694.0,55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,2013,57906.0,47,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,2013,71853.0,38,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,2013,71853.0,38,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,0,2013,65031.0,61,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,2013,30507.0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,2013,67419.0,50,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,2013,59462.0,70,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,1,0,2012,95529.0,26,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0,2012,53653.0,67,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,2012,25965.0,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,1,0,2012,22979.0,50,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,2012,64950.0,69,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,2014,44322.0,35,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,2014,30096.0,37,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,2014,30096.0,37,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,2014,56628.0,43,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,1,0,2014,82326.0,43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,2014,71163.0,25,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,1,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,2014,71022.0,42,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,2013,42607.0,66,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,0,2013,43057.0,45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,2013,47808.0,45,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,2013,29236.0,33,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,2013,40590.0,51,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,2013,40590.0,51,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,1,0,2013,77520.0,61,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,2013,40211.0,39,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,2013,63516.0,47,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,1,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,2013,53034.0,46,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,1,0,2013,22669.0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,0,2013,79908.0,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,1,0,2013,69867.0,34,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,1,0,2013,70287.0,54,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,0,2013,37070.0,54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,0,2013,37070.0,54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,2013,38179.0,54,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,2013,39922.0,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,2013,39922.0,37,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,2013,39922.0,37,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,2013,64191.0,57,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,2012,41658.0,45,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,2012,40780.0,44,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,2012,77568.0,41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,2012,66503.0,35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,1,0,2014,83512.0,34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,2014,31686.0,56,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,2014,71322.0,44,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,0,2014,27938.0,32,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,0,1,2014,22263.0,69,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,1,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,2014,34633.0,64,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,1,0,2013,42162.0,39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2013,162397.0,44,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,2013,54162.0,42,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,0,2013,41769.0,65,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,2012,44953.0,39,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,2012,37717.0,42,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,2012,37717.0,42,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0,0,2012,40548.0,50,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,2012,67893.0,45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,1,0,2012,69267.0,67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,2012,9548.0,44,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,1,0,2012,68281.0,62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,2014,92556.0,60,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,2013,48526.0,41,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,1,0,2013,90273.0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,2013,19414.0,39,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,2013,79761.0,62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,2013,53312.0,69,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,2013,41039.0,38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,2013,88347.0,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,2013,50150.0,37,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,2013,50150.0,37,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,2013,10245.0,49,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,76,10,56,3,1,23,2,4,0,4,8,0,0,0,0,0,0,0,2013,33454.0,35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,1,0,2013,40887.0,68,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,2013,55914.0,45,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,2013,37292.0,37,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,0,2013,52914.0,49,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,2012,24884.0,48,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,2012,67384.0,50,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,2012,51651.0,60,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,2012,82497.0,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,2012,32632.0,57,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,2,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,0,2014,33562.0,57,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,2014,79146.0,53,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,2014,79146.0,53,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,2014,36143.0,39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,2014,27159.0,47,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,2,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,2014,41275.0,60,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,2014,76800.0,55,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,2013,75794.0,33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,2013,30833.0,69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,1,0,2013,26518.0,71,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,1,0,2013,91065.0,39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,2013,45183.0,58,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,1,2013,48070.0,70,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,2012,30372.0,49,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,2012,30372.0,49,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,2012,57036.0,45,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,2012,66731.0,50,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,2014,35682.0,50,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,2014,10979.0,31,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,2014,10979.0,31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,2014,57912.0,55,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,1,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,2014,36026.0,48,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,2014,35788.0,49,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,2013,42243.0,61,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,2013,46086.0,64,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,2013,61346.0,42,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,2013,33316.0,49,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,2013,33316.0,49,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
